startTS,baseId,forecast,usage,error
86400,1795,34566.227,8260.695,3.1844210624694824
86400,1798,74919.92,8071.1274,8.282461166381836
86400,1804,29024.322,1060.0667,26.379714965820312
86400,1807,33563.105,8368.224,3.0107803344726562
86400,1812,45913.855,9213.654,3.983240842819214
86400,1826,27963.95,138472.83,0.798054575920105
86400,1841,55303.938,11899.7295,3.6474952697753906
86400,1864,30130.807,76828.695,0.6078183650970459
86400,1880,55838.793,23130.94,1.4140304327011108
86400,1885,75477.805,11194.489,5.742407321929932
86400,1892,32747.066,8388.619,2.9037492275238037
86400,1899,53453.87,2292.932,22.312454223632812
86400,1905,60461.664,554.69214,108.00039672851562
86400,1910,22483.31,2540.9111,7.848522663116455
86400,1915,31622.102,7225.339,3.376556158065796
86400,1921,19579.836,8990.728,1.1777809858322144
86400,1926,24994.018,486.42856,50.382713317871094
86400,1931,27684.91,5359.7505,4.165335655212402
86400,1935,45268.82,245060.67,0.8152750134468079
86400,1952,60868.52,277113.6,0.7803481221199036
86400,1976,28904.398,188386.5,0.8465685844421387
86400,1993,91100.77,20824.969,3.374593496322632
86400,2016,4437.59,6969.617,0.3632950484752655
86400,2022,49609.973,10017.032,3.952562093734741
86400,2025,39450.855,252.90198,154.99267578125
86400,2029,41984.22,12299.158,2.4135847091674805
86400,2034,37940.027,9161.818,3.1411023139953613
86400,2039,86116.8,227362.75,0.6212361454963684
86400,2054,14294.616,2115.69,5.756479740142822
86400,2058,34486.184,9905.447,2.481537342071533
86400,2069,39220.04,10137.612,2.868764877319336
86400,2078,57280.76,9485.874,5.038532733917236
86400,2082,48670.9,11877.007,3.097909450531006
86400,2090,33516.27,9968.388,2.362255811691284
86400,2123,18034.176,10859.377,0.660700798034668
86400,2130,43746.94,20776.664,1.1055806875228882
86400,2133,28105.402,8613.762,2.2628488540649414
86400,2138,52386.438,12068.57,3.3407325744628906
86400,2145,45224.9,6498.47,5.959314823150635
86400,2148,32407.791,4723.403,5.861111164093018
86400,2158,64530.95,17801.959,2.6249353885650635
86400,2166,31702.123,269513.12,0.8823726177215576
86400,2181,14474.958,8228.5,0.759124755859375
86400,2185,53767.12,10827.635,3.965730667114258
86400,2202,56143.246,14600.363,2.845332145690918
86400,2209,60932.29,195.83266,310.1446838378906
86400,2212,90131.27,8375.64,9.761120796203613
86400,2221,59387.125,418.17554,141.0148162841797
86400,2226,23747.3,206210.03,0.8848392963409424
86400,2248,41073.215,590.9802,68.50015258789062
86400,2254,37825.73,6970.961,4.4261860847473145
86400,2259,22379.824,7398.389,2.024959087371826
86400,2262,29587.494,5708.6543,4.182919025421143
86400,2272,20504.047,4665.4624,3.3948583602905273
86400,101191,0.0,7810.849,1.0
86400,101201,0.0,2603.6418,1.0
86400,101205,0.0,2603.6418,1.0
86400,101209,0.0,2603.6418,1.0
172800,301,329431.47,290464.28,0.13415484130382538
172800,306,2223.5232,8618.556,0.7420074343681335
172800,313,602119.4,70739.67,7.511763572692871
172800,325,122501.46,377215.6,0.6752481460571289
172800,352,1.1881177E7,359274.4,32.069923400878906
172800,369,602876.56,50587.59,10.91748046875
172800,383,131.1156,6649.358,0.9802814722061157
172800,386,251992.81,804176.8,0.6866450309753418
172800,389,993307.1,2392421.2,0.5848109126091003
172800,399,1028039.75,10221.948,99.5718002319336
172800,409,257908.45,327467.88,0.21241602301597595
172800,414,448495.8,107767.57,3.1616954803466797
172800,423,1629944.0,39531.754,40.231258392333984
172800,434,3226706.0,1135117.5,1.842618465423584
172800,464,445277.78,2455.4714,180.34104919433594
172800,470,895905.7,15057.391,58.4994010925293
172800,476,197683.58,867250.1,0.772057056427002
172800,481,369492.97,944577.25,0.6088271141052246
172800,490,213758.55,313949.16,0.3191300630569458
172800,494,2794142.0,27849.549,99.32988739013672
172800,507,1813324.2,15343.085,117.18511199951172
172800,545,1.7321902E7,639304.1,26.094932556152344
172800,555,1.7471606E7,777439.3,21.47327423095703
172800,584,1336.7513,6498.47,0.7942975163459778
172800,587,6138.969,27182.648,0.7741585373878479
172800,595,171699.38,6176.391,26.799304962158203
172800,601,63976.94,328019.25,0.8049598336219788
172800,632,333259.8,2658.472,124.35765838623047
172800,647,215879.61,10964.472,18.68901252746582
172800,656,148285.9,8794.245,15.86169719696045
172800,661,469054.47,7847.7285,58.76945877075195
172800,664,223.26277,1221.6768,0.8172489404678345
172800,669,767.3835,3249.235,0.7638264298439026
172800,671,1697.9481,6912.7227,0.7543734312057495
172800,678,96867.13,74334.67,0.30312180519104004
172800,683,44406.156,189506.27,0.7656744718551636
172800,699,707601.8,10394.678,67.07347106933594
172800,704,141980.6,9770.824,13.531076431274414
172800,709,202347.98,1692.994,118.52079010009766
172800,721,1077474.9,10380.3545,102.79943084716797
172800,728,218976.94,1590.0867,136.71383666992188
172800,732,875741.94,7663.0713,113.28080749511719
172800,738,131911.88,129978.29,0.014876222237944603
172800,752,1248.2578,4974.815,0.7490845918655396
172800,769,93653.55,4169.0127,21.464202880859375
172800,775,463806.62,7371.512,61.918792724609375
172800,780,526129.44,4482.0454,116.38601684570312
172800,785,113044.92,6202.842,17.224699020385742
172800,791,417036.12,6413.5625,64.02410125732422
172800,799,522900.4,7028.491,73.39724731445312
172800,829,530922.9,7879.582,66.37957000732422
172800,843,145010.34,1060.0667,135.79360961914062
172800,846,299688.34,7972.479,36.59035873413086
172800,855,763100.2,6602.9536,114.56952667236328
172800,859,1097142.6,13172.467,82.29059600830078
172800,886,1945.57,9956.713,0.8045971989631653
172800,892,157798.52,1232.8716,126.99266052246094
172800,896,174692.75,1232.8716,140.69581604003906
172800,900,151877.36,10093.872,14.046490669250488
172800,905,118907.19,1105.7069,106.53952026367188
172800,909,141068.16,288506.9,0.5110406279563904
172800,914,115113.73,8488.235,12.561561584472656
172800,919,193503.75,80599.7,1.4007997512817383
172800,936,159760.0,1162.7788,136.39500427246094
172800,941,112098.64,556143.0,0.798435628414154
172800,943,222849.45,7004.06,30.817180633544922
172800,947,1694542.8,28556.787,58.33940505981445
172800,972,756192.06,30197.35,24.041669845581055
172800,981,407114.12,7136.489,56.046836853027344
172800,986,296911.88,8438.212,34.18658447265625
172800,989,222309.86,1924.2628,114.5298843383789
172800,1001,80127.65,58244.387,0.375714510679245
172800,1004,29972.373,2223.4856,12.479904174804688
172800,1009,711017.2,34595.105,19.552536010742188
172800,1018,23124.959,7168.288,2.226008653640747
172800,1021,37691.793,1939.7986,18.430776596069336
172800,1026,780427.8,11436.019,67.24296569824219
172800,1031,226605.02,8911.5205,24.42832374572754
172800,1044,75852.09,8299.98,8.138827323913574
172800,1048,9598.0205,7290.042,0.31659331917762756
172800,1054,68051.47,40827.484,0.6668053269386292
172800,1057,114098.09,3313.8047,33.43114471435547
172800,1062,243069.89,11367.198,20.383447647094727
172800,1080,183309.4,47595.527,2.8513996601104736
172800,1094,484651.0,13291.182,35.4640998840332
172800,1100,266583.25,12770.424,19.875051498413086
172800,1105,37743.805,8015.0024,3.7091445922851562
172800,1110,162616.67,7950.7715,19.452943801879883
172800,1115,143670.9,154355.2,0.06921889632940292
172800,1121,143169.25,174983.67,0.18181365728378296
172800,1136,230387.19,1232.8716,185.87037658691406
172800,1140,165570.08,170302.05,0.02778574265539646
172800,1154,351030.8,5462.2437,63.264949798583984
172800,1166,67173.48,256056.78,0.7376618385314941
172800,1190,519066.5,3327.9622,154.9712677001953
172800,1198,372736.78,9967.541,36.39506149291992
172800,1203,117103.34,1162.7788,99.70989990234375
172800,1234,108173.43,739.11115,145.35610961914062
172800,1238,85213.33,530.0333,159.76976013183594
172800,1240,1041843.56,8445.819,122.35612487792969
172800,1255,545768.75,180152.02,2.0294902324676514
172800,1270,398299.1,3905.204,100.99187469482422
172800,1280,419050.72,109250.84,2.835675001144409
172800,1299,17901.316,73243.055,0.7555902600288391
172800,1321,922876.94,11165.224,81.6563720703125
172800,1331,456678.03,7335.6934,61.254241943359375
172800,1335,699096.5,6555.4927,105.64286041259766
172800,1339,67674.09,272999.72,0.7521092891693115
172800,1342,152068.73,1232.8716,122.34515380859375
172800,1346,328119.6,74297.19,3.4163124561309814
172800,1350,101112.5,96564.2,0.04710127413272858
172800,1366,34701.49,1289.8043,25.90445899963379
172800,1378,201436.61,409305.9,0.5078580379486084
172800,1381,87238.16,381.88547,227.4406280517578
172800,1385,2031199.0,5025.146,403.20697021484375
172800,1391,730895.5,554783.7,0.31744229793548584
172800,1415,5891387.5,2.1422086E7,0.7249853014945984
172800,1434,67737.9,172.80089,390.99969482421875
172800,1436,708782.06,22041.857,31.156185150146484
172800,1451,107585.89,702.82697,152.075927734375
172800,1454,135476.19,218.67888,618.5211791992188
172800,1458,884505.9,7849.3755,111.68487548828125
172800,1469,8154859.0,95554.87,84.3421630859375
172800,1481,463195.78,70837.195,5.538877964019775
172800,1491,7621193.5,43364.83,174.74595642089844
172800,1505,89100.93,45.644848,1951.0478515625
172800,1507,288486.56,1868.8466,153.36610412597656
172800,1515,67204.91,15201.748,3.4208669662475586
172800,1523,2702925.8,25460.291,105.16240692138672
172800,1535,266570.94,864.00323,307.530029296875
172800,1541,175582.84,159.78078,1097.8984375
172800,1545,76247.805,345.60178,219.62330627441406
172800,1548,928239.44,7121.3677,129.34567260742188
172800,1555,189531.27,554.69214,340.68731689453125
172800,1560,773812.75,302157.56,1.5609577894210815
172800,1580,291715.72,334358.88,0.1275370866060257
172800,1602,463503.53,3940.8525,116.61504364013672
172800,1607,217273.66,1164.383,185.5998077392578
172800,1616,180250.69,425.701,422.4208679199219
172800,1621,28593.012,19474.35,0.4682396352291107
172800,1628,235189.25,8896.178,25.43711280822754
172800,1633,173891.81,12147.357,13.315196990966797
172800,1644,548259.0,35876.094,14.282014846801758
172800,1651,171988.47,12639.066,12.607687950134277
172800,1656,121004.26,3212.8442,36.66265869140625
172800,1659,531416.2,11772.951,44.13874053955078
172800,1665,512144.78,3975.0771,127.83895874023438
172800,1670,126722.805,634.57074,198.69847106933594
172800,1673,206944.6,7994.8003,24.884899139404297
172800,1680,297069.25,23034.312,11.896814346313477
172800,1685,639253.1,11378.846,55.179080963134766
172800,1690,73727.28,381.88547,192.06124877929688
172800,1694,112321.71,3915.3108,27.687814712524414
172800,1700,132219.42,1221.6768,107.22782897949219
172800,1705,527903.9,5772.022,90.45909118652344
172800,1723,218676.73,1278.4926,170.04263305664062
172800,1728,941107.25,258346.06,2.6428163051605225
172800,1743,205653.97,121916.28,0.6868458390235901
172800,1762,637938.94,8637.42,72.85758209228516
172800,1767,134677.28,1034.3596,129.2035369873047
172800,1779,586939.56,77181.48,6.604668617248535
172800,1795,554369.9,8140.736,67.09825134277344
172800,1798,264255.28,8580.756,29.79627227783203
172800,1804,130420.93,1060.0667,122.03087615966797
172800,1807,192863.16,8893.66,20.68546485900879
172800,1812,381778.22,9286.675,40.11032485961914
172800,1826,253367.69,138231.52,0.8329227566719055
172800,1841,278274.22,11619.206,22.94950294494629
172800,1864,253976.05,76468.14,2.32133150100708
172800,1880,184656.9,23540.672,6.844164848327637
172800,1885,279370.06,11607.301,23.068477630615234
172800,1892,160470.23,8438.063,18.017423629760742
172800,1899,247624.64,2292.932,106.99476623535156
172800,1905,116646.88,554.69214,209.2912139892578
172800,1910,90222.44,2591.3403,33.816898345947266
172800,1915,140308.34,6716.735,19.889368057250977
172800,1921,60755.38,9202.153,5.60230016708374
172800,1926,65812.16,486.42856,134.29664611816406
172800,1931,195105.33,5279.152,35.95770263671875
172800,1935,263272.22,245911.33,0.07059817016124725
172800,1952,269240.0,277417.94,0.029478762298822403
172800,1976,158292.42,188287.66,0.1593053638935089
172800,1993,1277094.4,21724.55,57.785770416259766
172800,2016,14364.761,6958.0806,1.06447172164917
172800,2022,346759.7,9994.035,33.6966667175293
172800,2025,61129.82,252.90198,240.71348571777344
172800,2029,152353.9,12877.634,10.830892562866211
172800,2034,124763.37,9189.52,12.576701164245605
172800,2039,312218.44,227059.53,0.37505102157592773
172800,2054,43709.496,1974.3453,21.138729095458984
172800,2058,126548.92,10073.383,11.562703132629395
172800,2069,144003.69,10471.858,12.751492500305176
172800,2078,694943.2,8543.464,80.34209442138672
172800,2082,666009.75,11933.994,54.80778121948242
172800,2090,250156.55,9871.51,24.341264724731445
172800,2123,44018.938,10709.272,3.1103572845458984
172800,2130,622604.75,20197.992,29.82508087158203
172800,2133,208108.1,9104.995,21.856473922729492
172800,2138,798487.6,12302.269,63.905723571777344
172800,2145,601280.5,6498.47,91.5264663696289
172800,2148,383544.8,4723.403,80.2009506225586
172800,2158,868887.94,18257.896,46.58970642089844
172800,2166,814713.9,269154.4,2.0269386768341064
172800,2181,416018.53,8245.8125,49.45209503173828
172800,2185,471351.4,11634.769,39.51231384277344
172800,2202,625009.06,14066.325,43.43300247192383
172800,2209,84151.35,195.83266,428.71051025390625
172800,2212,802229.56,8375.64,94.78128814697266
172800,2221,108759.234,418.17554,259.0803527832031
172800,2226,105871.445,206257.55,0.48670268058776855
172800,2248,98512.086,590.9802,165.6927032470703
172800,2254,292147.4,7201.784,39.565975189208984
172800,2259,61123.965,7468.706,7.184010028839111
172800,2262,351641.03,5827.6753,59.33984375
172800,2272,51218.07,5042.809,9.156654357910156
172800,101191,1610.2368,7810.849,0.7938461303710938
172800,101201,587.3883,2603.6418,0.7743974328041077
172800,101205,541.064,2603.6418,0.7921895384788513
172800,101209,565.8076,2603.6418,0.7826860547065735
259200,301,329671.94,190469.47,0.7308387756347656
259200,306,4445.5034,8618.556,0.48419392108917236
259200,313,613746.44,77158.08,6.954402923583984
259200,325,205364.22,377215.6,0.45557865500450134
259200,352,1.1958048E7,360211.53,32.19729232788086
259200,369,614301.44,52080.492,10.795230865478516
259200,383,1016.90045,7217.0225,0.8590969443321228
259200,386,252164.02,730040.8,0.6545891761779785
259200,389,1509704.9,1.250278E7,0.8792504668235779
259200,399,1032577.1,9282.478,110.23938751220703
259200,409,258023.47,253228.81,0.018934085965156555
259200,414,468623.2,107696.57,3.3513288497924805
259200,423,1637975.6,38135.277,41.951717376708984
259200,434,3499890.8,1135317.4,2.082742214202881
259200,464,445864.88,2455.4714,180.5801544189453
259200,470,899137.3,15796.757,55.91910934448242
259200,476,197757.73,703272.7,0.7188035845756531
259200,481,593894.75,944716.75,0.3713515102863312
259200,490,213822.78,165388.12,0.2928544878959656
259200,494,2800619.2,27849.549,99.56246948242188
259200,507,1816645.9,15343.085,117.40160369873047
259200,545,1.7453762E7,691612.75,24.2363224029541
259200,555,1.7567478E7,774154.5,21.69247055053711
259200,584,2672.5752,6498.47,0.5887377858161926
259200,587,12273.679,27182.648,0.5484737753868103
259200,595,173682.48,6630.705,25.193668365478516
259200,601,127909.484,328019.25,0.6100549697875977
259200,632,333830.03,2658.472,124.57215118408203
259200,647,218646.23,10582.338,19.66143035888672
259200,656,150470.94,8870.467,15.963135719299316
259200,661,471767.47,8524.377,54.34333801269531
259200,664,446.3706,1221.6768,0.6346246004104614
259200,669,1534.2344,3249.235,0.5278167724609375
259200,671,3394.7178,6912.7227,0.5089173913002014
259200,678,96950.61,142914.05,0.32161596417427063
259200,683,88781.49,189506.27,0.5315115451812744
259200,699,709691.75,10016.041,69.85551452636719
259200,704,143728.66,9666.562,13.868643760681152
259200,709,202692.44,1692.994,118.7242431640625
259200,721,1079927.9,10380.3545,103.03573608398438
259200,728,219283.89,1590.0867,136.90687561035156
259200,732,877418.9,7663.0713,113.4996337890625
259200,738,158100.36,130079.61,0.21541231870651245
259200,752,2495.6494,4974.815,0.49834325909614563
259200,769,94830.74,4280.2124,21.155616760253906
259200,775,465360.47,7170.3267,63.900875091552734
259200,780,527238.06,4482.0454,116.63336181640625
259200,785,114461.734,5965.5063,18.1872615814209
259200,791,418564.38,5624.328,73.42033386230469
259200,799,524299.9,7028.491,73.59635925292969
259200,829,532808.4,7795.35,67.3495101928711
259200,843,145275.33,1060.0667,136.0435791015625
259200,846,300900.28,8013.213,36.550514221191406
259200,855,764483.1,6602.9536,114.77896881103516
259200,859,1099653.2,14087.523,77.05866241455078
259200,886,3889.7898,9956.713,0.609329879283905
259200,892,158117.0,1232.8716,127.25098419189453
259200,896,174976.64,1232.8716,140.92608642578125
259200,900,154812.69,10177.75,14.210895538330078
259200,905,119109.695,1105.7069,106.72267150878906
259200,909,141180.5,237102.73,0.40455979108810425
259200,914,116668.07,8403.364,12.883495330810547
259200,919,208925.45,80721.664,1.5882203578948975
259200,936,160055.97,1162.7788,136.6495361328125
259200,941,112149.51,506932.66,0.7787684202194214
259200,943,224022.36,6383.907,34.091732025146484
259200,947,1699530.4,31280.65,53.33168411254883
259200,972,764261.2,29305.121,25.07944107055664
259200,981,408160.25,6769.109,59.297489166259766
259200,986,299686.72,8294.04,35.132781982421875
259200,989,222700.36,1924.2628,114.73281860351562
259200,1001,80199.32,33244.664,1.412396788597107
259200,1004,30582.809,2062.2993,13.829471588134766
259200,1009,717764.9,33087.52,20.69291877746582
259200,1018,24538.01,7097.1553,2.4574432373046875
259200,1021,38282.637,1984.3257,18.292516708374023
259200,1026,784189.94,12394.155,62.27095031738281
259200,1031,228164.39,8288.398,26.52816390991211
259200,1044,77716.0,8393.009,8.259611129760742
259200,1048,11416.473,7307.163,0.56236732006073
259200,1054,68104.12,15878.054,3.2891979217529297
259200,1057,114835.766,3682.2356,30.186426162719727
259200,1062,245602.28,11272.252,20.788217544555664
259200,1080,193000.34,47613.59,3.053471803665161
259200,1094,487833.84,14277.347,33.16838455200195
259200,1100,269176.0,11807.5205,21.7969970703125
259200,1105,39463.004,7957.2197,3.9593961238861084
259200,1110,164392.86,8001.963,19.544065475463867
259200,1115,143849.53,155256.4,0.07347120344638824
259200,1121,178485.08,174934.92,0.020294154062867165
259200,1136,230704.36,1232.8716,186.1276397705078
259200,1140,206531.16,170310.53,0.21267402172088623
259200,1154,352504.94,7020.1465,49.21332931518555
259200,1166,123833.08,256066.66,0.5164029598236084
259200,1190,519862.53,3327.9622,155.21046447753906
259200,1198,374799.66,9616.244,37.97568130493164
259200,1203,117368.89,1162.7788,99.93827819824219
259200,1234,108314.0,739.11115,145.54629516601562
259200,1238,85348.64,530.0333,160.02505493164062
259200,1240,1044014.06,8445.819,122.61312103271484
259200,1255,579798.6,179938.45,2.222205400466919
259200,1270,399117.7,3905.204,101.20149230957031
259200,1280,445044.3,109032.67,3.081751823425293
259200,1299,35790.21,73259.695,0.511461079120636
259200,1321,924973.7,11165.224,81.84416961669922
259200,1331,458264.4,7410.3057,60.84149932861328
259200,1335,700551.06,6555.4927,105.86474609375
259200,1339,67729.11,243292.33,0.7216143012046814
259200,1342,152302.84,1232.8716,122.53504180908203
259200,1346,328302.06,6666.3125,48.2479248046875
259200,1350,121369.44,96325.664,0.2599906623363495
259200,1366,34746.62,1397.8945,23.85639762878418
259200,1378,201640.4,309944.1,0.34942975640296936
259200,1381,87328.836,381.88547,227.67808532714844
259200,1385,2032294.0,5025.146,403.42486572265625
259200,1391,844677.4,554807.75,0.5224685668945312
259200,1415,5894651.5,1.9263892E7,0.6940051317214966
259200,1434,67778.04,172.80089,391.23199462890625
259200,1436,711971.3,19735.094,35.076412200927734
259200,1451,107738.76,702.82697,152.29342651367188
259200,1454,135530.1,218.67888,618.7677001953125
259200,1458,886259.1,7849.3755,111.90823364257812
259200,1469,8172792.0,95554.87,84.52983093261719
259200,1481,478665.53,70332.76,5.805727005004883
259200,1491,7632334.5,43364.83,175.00286865234375
259200,1505,89110.016,45.644848,1951.246826171875
259200,1507,288894.53,1868.8466,153.58441162109375
259200,1515,71658.46,15087.672,3.7494709491729736
259200,1523,2708818.8,25460.291,105.39386749267578
259200,1535,266748.22,864.00323,307.7351989746094
259200,1541,175619.2,159.78078,1098.1259765625
259200,1545,76330.13,345.60178,219.86151123046875
259200,1548,929815.75,7121.3677,129.5670166015625
259200,1555,189648.23,554.69214,340.898193359375
259200,1560,842757.94,299983.47,1.8093479871749878
259200,1580,358637.28,333581.2,0.07511243224143982
259200,1602,464509.12,3940.8525,116.8702163696289
259200,1607,217535.36,1164.383,185.82455444335938
259200,1616,180336.19,425.701,422.6217346191406
259200,1621,33616.23,19432.346,0.7299110889434814
